location_caught,location_sold,genus,species,survey_event,date,length,habitat_caught,gear_1,gear_2,gear_3,boat_type,motor,crew,departure_time,hours_fishing,is_seller_the_fisher,gender,average_fishing_days_per_week
unitless,unitless,unitless,unitless,unitless,unitless,centimeters,unitless,unitless,unitless,unitless,unitless,unitless,unitless,unitless,hours,unitless,unitless,days
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00147,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00174,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00174,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00156,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00224,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00164,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00203,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00228,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00192,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00193,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00182,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00166,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00186,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00147,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00144,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00125,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.0017,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00148,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1077,2014/09/07,0.00154,outside,speargun,,,vaa,N,1.0,20:00,7,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00204,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00222,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00235,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00244,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00209,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00232,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00215,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.0022,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00194,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00206,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00215,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00216,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00266,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00186,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00177,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,0.00163,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,NaN,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1080,2014/09/14,NaN,lagoon,speargun,,,vaa,N,3.0,,,N,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00223,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00199,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00199,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00197,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00215,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.0021,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00229,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00224,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
Maatea,Afareaitu,Siganus,unidentified,1093,2014/09/28,0.00178,,speargun,,,vaa,N,1.0,20:00,3,Y,M,2
